ImgPath,centroid1x,centroid1y,centroid1z,centroid2x,centroid2y,centroid2z,centroid3x,centroid3y,centroid3z,centroid4x,centroid4y,centroid4z,centroid5x,centroid5y,centroid5z,centroid6x,centroid6y,centroid6z,cx0,cx11,cx12,cx13,cx14,cx15,cx16,cx23,cx24,cx25,cx26,cx27,cx28,cy0,cy11,cy12,cy13,cy14,cy15,cy16,cy23,cy24,cy25,cy26,cy27,cy28,cz0,cz11,cz12,cz13,cz14,cz15,cz16,cz23,cz24,cz25,cz26,cz28,label
../kotu/Test Data/Dataset82/10\1_456.jpg,0.488770058,0.669376453,-0.96657457,0.754775087,0.563312789,-0.657600979,0.279830724,0.606183072,0.497463107,0.391306678,0.553736389,0.718279635,0.388166914,0.590572814,-0.180115084,0.564941406,0.515567521,0.040098444,0.475410998,0.699720442,0.42662397,0.753255665,0.492670834,0.811349154,0.547015369,0.596284807,0.439874977,0.39881897,0.298001796,0.178816259,0.101615399,0.2346057,0.368132353,0.470421672,0.574289858,0.683185697,0.747516155,0.85452199,0.606655777,0.640028059,0.571914434,0.661268711,0.482638955,0.517252445,-1.180252552,1.332487583,-0.937092841,-0.625114858,-0.940580964,-0.645632088,-1.022049904,0.067329869,-0.067954779,0.755021453,0.464702368,1.095641732,10
../kotu/Test Data/Dataset82/10\1_467.jpg,0.811308543,0.760387798,-0.40543743,0.789252241,0.73071295,0.139701699,0.375542333,0.850885034,-0.163802817,0.380871266,0.828705013,0.242512127,0.619659036,0.762672444,-0.201775859,0.604227811,0.735725482,0.189867109,0.79896611,0.800578713,0.832217276,0.73486793,0.735514104,0.832310081,0.866194248,0.64591825,0.666171312,0.36618647,0.360588521,0.130509079,0.099867165,0.390185744,0.561080217,0.584031284,0.76787281,0.790104926,0.863185823,0.907027185,0.816487253,0.852732658,0.829608977,0.85125339,0.840018809,0.848669052,-0.073260918,0.323556066,-0.283539146,0.162252575,-0.397423774,0.09123151,-0.535349369,0.162572041,-0.163125083,0.241408274,-0.158663347,-0.169620022,10
../kotu/Test Data/Dataset82/10\1_480.jpg,0.811308543,0.760387798,-0.40543743,0.789252241,0.73071295,0.139701699,0.375542333,0.850885034,-0.163802817,0.380871266,0.828705013,0.242512127,0.619659036,0.762672444,-0.201775859,0.604227811,0.735725482,0.189867109,0.79896611,0.800578713,0.832217276,0.73486793,0.735514104,0.832310081,0.866194248,0.64591825,0.666171312,0.36618647,0.360588521,0.130509079,0.099867165,0.390185744,0.561080217,0.584031284,0.76787281,0.790104926,0.863185823,0.907027185,0.816487253,0.852732658,0.829608977,0.85125339,0.840018809,0.848669052,-0.073260918,0.323556066,-0.283539146,0.162252575,-0.397423774,0.09123151,-0.535349369,0.162572041,-0.163125083,0.241408274,-0.158663347,-0.169620022,10
../kotu/Test Data/Dataset82/10\1_495.jpg,0.235995149,0.580489536,0.144511825,0.250039781,0.61206008,-0.318546832,0.520536105,0.742076437,0.235586708,0.533921619,0.762893359,-0.074642308,0.356258452,0.61700656,0.172992364,0.3629451,0.645092179,-0.155925838,0.098169789,0.209925413,0.207991064,0.294935346,0.267092377,0.245258585,0.232902005,0.336500049,0.333653688,0.542409837,0.527130604,0.722854972,0.700824022,0.407834858,0.44322744,0.415298223,0.606260419,0.589655817,0.786692381,0.736514568,0.724603891,0.700350285,0.767445207,0.735371172,0.796630979,0.790507853,-0.092254452,-0.014895796,0.177270114,-0.334094971,0.199148223,-0.362799138,0.057117138,-0.128858358,0.128650695,-0.08017277,0.213056281,0.365053147,10
../kotu/Test Data/Dataset82/10\1_497.jpg,0.351532112,0.763093372,0.18508295,0.337698976,0.794715683,-0.183239122,0.628045658,0.848443389,0.141071754,0.630396833,0.867155274,-0.071510242,0.463043054,0.782162329,0.151268182,0.459002684,0.807748934,-0.114680988,0.197878897,0.283240378,0.294599831,0.384787083,0.398771197,0.345069468,0.361225307,0.462635905,0.465271294,0.631131768,0.629258037,0.797422826,0.789607644,0.62485373,0.706557691,0.676543832,0.752454519,0.729153574,0.925134838,0.883582711,0.849764466,0.819760799,0.866924644,0.850182354,0.884776711,0.875387013,-0.006505588,-0.017661883,0.210961014,-0.187691644,0.228907987,-0.214851603,0.115379848,-0.11702577,0.117069848,-0.079843074,0.125773683,0.180371732,10
../kotu/Test Data/Dataset82/10\1_524.jpg,0.405587127,0.591502547,0.212391016,0.389535318,0.656740834,-0.801065962,0.638969978,0.725515683,0.400256301,0.645450016,0.781932672,-0.185274715,0.618482461,0.597585917,0.25904047,0.615054001,0.631831199,-0.397426451,0.268024564,0.449366421,0.461488873,0.458598673,0.4481197,0.26064086,0.307152808,0.55566895,0.558284938,0.840126634,0.835673571,0.540554464,0.522951424,0.188138127,0.364353865,0.341148853,0.697197735,0.626191318,0.908670902,0.80716747,0.799191236,0.772715151,0.731948495,0.678893745,0.814658284,0.724938154,-0.205497131,-0.008752853,0.275365859,-0.849069178,0.30393824,-0.908920646,0.05786895,-0.23475717,0.234322384,-0.312314123,0.267433167,0.699013352,10
../kotu/Test Data/Dataset82/10\1_529.jpg,0.316906442,0.550005247,-0.320072313,0.5139229,0.61668101,-0.589297891,0.476259609,0.557470461,0.53688429,0.566045761,0.574650317,0.321772754,0.411613166,0.517453482,0.112264268,0.515992512,0.542593926,-0.101319929,0.368770868,0.48547861,0.341530323,0.523182809,0.318830639,0.533107281,0.290358365,0.487656653,0.422002256,0.574842274,0.47130692,0.635638356,0.535469651,0.207748741,0.375822634,0.34564504,0.622146487,0.548183024,0.852073908,0.756187677,0.64199388,0.627389431,0.609965265,0.579325974,0.471991807,0.465695977,-0.659671545,0.721549451,-0.29774037,-0.574089587,-0.272480875,-0.646075487,-0.389995694,-0.078195304,0.077847071,0.321964115,0.556686103,0.976119697,10
../kotu/Test Data/Dataset82/10\1_530.jpg,0.656604906,0.270409713,-0.323147406,0.65936627,0.266157011,0.145260518,0.39612029,0.335546513,-0.125494301,0.402633011,0.322028577,0.226408243,0.539949516,0.281651864,-0.189306006,0.5390821,0.272904207,0.169890895,0.726215303,0.664030313,0.666379571,0.633577168,0.625003517,0.680491328,0.67843163,0.554372489,0.558215797,0.398843497,0.395253181,0.254683048,0.234891891,0.095268026,0.183209419,0.183123291,0.275051713,0.279635519,0.340209901,0.34847033,0.307184011,0.318885416,0.328319192,0.342946887,0.330582529,0.344807237,-0.103821345,0.33133918,-0.288157642,0.192384288,-0.335834324,0.081610128,-0.345450252,0.14116919,-0.141149923,0.206716359,-0.138610452,-0.096722528,10
../kotu/Test Data/Dataset82/10\1_544.jpg,0.656604906,0.270409713,-0.323147406,0.65936627,0.266157011,0.145260518,0.39612029,0.335546513,-0.125494301,0.402633011,0.322028577,0.226408243,0.539949516,0.281651864,-0.189306006,0.5390821,0.272904207,0.169890895,0.726215303,0.664030313,0.666379571,0.633577168,0.625003517,0.680491328,0.67843163,0.554372489,0.558215797,0.398843497,0.395253181,0.254683048,0.234891891,0.095268026,0.183209419,0.183123291,0.275051713,0.279635519,0.340209901,0.34847033,0.307184011,0.318885416,0.328319192,0.342946887,0.330582529,0.344807237,-0.103821345,0.33133918,-0.288157642,0.192384288,-0.335834324,0.081610128,-0.345450252,0.14116919,-0.141149923,0.206716359,-0.138610452,-0.096722528,10
../kotu/Test Data/Dataset82/10\1_552.jpg,0.307150404,0.544171333,0.044673987,0.298857441,0.576420069,-0.10925549,0.616819859,0.588203609,0.200053349,0.624805689,0.622588774,-0.11403086,0.440161367,0.548803965,0.187425812,0.435890853,0.582250555,-0.154615318,0.140572101,0.241130531,0.253379166,0.363733351,0.364300787,0.29170844,0.303771257,0.441058755,0.444420576,0.625483274,0.62268436,0.807875037,0.78335464,0.424172699,0.507292628,0.479049981,0.553931832,0.525781512,0.668035746,0.627682507,0.614861786,0.579231918,0.624597251,0.588129997,0.628307283,0.597248912,-0.026950151,-0.077950992,0.230572566,-0.140157133,0.105515592,0.012095029,-0.202066198,-0.14701426,0.147089407,-0.117127329,0.184615463,0.268455178,10
../kotu/Test Data/Dataset82/10\1_579.jpg,0.313071017,0.612358799,0.009386657,0.28142632,0.628353745,-0.367929459,0.609578302,0.728907386,0.253777936,0.621522397,0.748774846,-0.079722054,0.47983553,0.631771634,0.145749393,0.462211678,0.65066871,-0.185042806,0.413187683,0.354528308,0.385945708,0.279217482,0.314176649,0.210533172,0.239090696,0.403793961,0.43723914,0.628312767,0.616321743,0.832460463,0.775174022,0.332547665,0.468875855,0.462470025,0.637712061,0.615574598,0.778473318,0.759031773,0.717832327,0.691739619,0.765297949,0.741105258,0.763194263,0.753877282,-0.150414154,-0.031293869,0.052454136,-0.383973092,0.028988473,-0.37255916,-0.053282637,-0.131061524,0.130893365,-0.07681077,0.253900677,0.376539767,10
../kotu/Test Data/Dataset82/10\1_585.jpg,0.652789056,0.583076298,-0.154403629,0.731007218,0.646927257,-0.443062921,0.710430026,0.656194786,0.450119411,0.772077024,0.70835803,0.293017328,0.680998027,0.572854976,0.125968322,0.736773511,0.618523677,-0.072472175,0.620191932,0.721104085,0.653404355,0.745282054,0.658782005,0.726635516,0.646180809,0.705286562,0.672373831,0.783929884,0.717215896,0.827014625,0.741700351,0.247481018,0.41640538,0.394013166,0.666036308,0.590714514,0.858340085,0.764501214,0.698513865,0.652124226,0.740651786,0.672427535,0.685908437,0.644032598,-0.433048815,0.664069653,-0.169081479,-0.441276461,-0.107088648,-0.455513448,-0.187040761,-0.084947705,0.084573135,0.299930036,0.462413311,0.803371787,10
../kotu/Test Data/Dataset82/10\1_59.jpg,0.62703681,0.753069619,-0.685129583,0.626742423,0.708778044,0.072016085,0.296624899,0.854065617,-0.138057241,0.3084761,0.825792551,0.356776034,0.466097534,0.755890052,-0.289888466,0.468677481,0.722156862,0.199647096,0.567538142,0.597827494,0.60260272,0.601988196,0.593345702,0.680411577,0.685162008,0.500533223,0.504546821,0.307671726,0.29114306,0.117223352,0.094184816,0.343930036,0.515896797,0.545077026,0.744637549,0.779414594,0.865799785,0.934717238,0.806024134,0.851615787,0.844549656,0.870977342,0.826803863,0.839603722,-0.272780061,0.538949072,-0.51150614,0.113394834,-0.691810191,0.035091162,-0.852072418,0.191048488,-0.191228196,0.340330541,-0.166931063,-0.056012463,10
../kotu/Test Data/Dataset82/10\1_592.jpg,0.308243265,0.604052474,0.114839961,0.284052228,0.623987556,-0.286093265,0.643392811,0.721453905,0.207593173,0.659087608,0.740233103,-0.08520538,0.487076571,0.624714643,0.157819092,0.479484151,0.642075499,-0.163033602,0.303481936,0.321672916,0.352887809,0.290623307,0.318278879,0.23986046,0.253563106,0.457453877,0.457297117,0.659325659,0.651044786,0.860483289,0.821836531,0.297327667,0.449207067,0.440729469,0.632571638,0.620892823,0.790183961,0.750535131,0.712258041,0.692269742,0.764761388,0.741144717,0.743679881,0.730947256,-0.106573775,-0.024603922,0.15304932,-0.292888731,0.145927712,-0.307302475,0.045542851,-0.129101023,0.129010901,-0.101911195,0.191397056,0.302371562,10
../kotu/Test Data/Dataset82/10\1_596.jpg,0.58219252,0.686443547,-0.50616765,0.719364385,0.663774967,-0.284748808,0.30200392,0.721075952,0.113949244,0.400105178,0.757093072,0.216467161,0.435391227,0.648748557,-0.13344042,0.552012622,0.672901471,0.028356124,0.669086874,0.686883926,0.536262274,0.684053779,0.549656391,0.787155449,0.660658896,0.554528654,0.474601686,0.414625287,0.295309722,0.231161594,0.136100352,0.335979402,0.504148662,0.499613225,0.7178967,0.75865227,0.76927954,0.801065147,0.746096015,0.719133675,0.768459737,0.72749877,0.756723464,0.716595411,-0.525547802,0.379274607,-0.424268037,-0.229876265,-0.4831765,-0.439311653,-0.611058414,0.047888976,-0.048098125,0.2222379,0.072044902,0.317900956,10
../kotu/Test Data/Dataset82/10\1_6.jpg,0.181183631,0.723491311,0.245770877,0.179805766,0.744027436,-0.452137659,0.564871579,0.856105924,0.28943181,0.578133424,0.868677497,-0.134591928,0.342712035,0.721559783,0.240723272,0.348340546,0.735779623,-0.242898484,0.115336239,0.161599025,0.158236861,0.172946066,0.178497434,0.204872206,0.206816599,0.299686074,0.293906063,0.583736539,0.57599318,0.850977659,0.824715495,0.313629806,0.525016069,0.503847361,0.756132901,0.735942841,0.950933337,0.930683732,0.797316849,0.784487605,0.885005951,0.876344383,0.923709691,0.907485783,-0.09496659,-0.048357639,0.297642708,-0.480138332,0.301396996,-0.502997339,0.138272926,-0.204501301,0.204274863,-0.150916845,0.220252246,0.443768322,10
../kotu/Test Data/Dataset82/10\1_600.jpg,0.346573939,0.599012514,-0.323366026,0.454107781,0.639009843,-0.567290465,0.691966315,0.744460126,0.127341653,0.736884892,0.715154469,-0.086743779,0.547872265,0.61863023,-0.006087114,0.616885463,0.612587899,-0.216309895,0.419611901,0.538304567,0.431169808,0.491062403,0.373464078,0.332956374,0.235087931,0.552078903,0.514255226,0.76027292,0.698191762,0.898302853,0.863451958,0.213119268,0.409853309,0.402796865,0.693382442,0.647433102,0.813793778,0.746807575,0.684483469,0.674850702,0.743426919,0.778243124,0.71755302,0.780286551,-0.610404015,-0.121226482,-0.264358371,-0.579052508,-0.273080736,-0.612894058,-0.43265897,-0.064008236,0.063607365,-0.07499662,0.182489663,0.13592793,10
../kotu/Test Data/Dataset82/10\1_603.jpg,0.782762031,0.626438975,-0.957436939,0.817699313,0.561320931,-0.003902832,0.357211262,0.682560066,0.067680066,0.385035068,0.660894871,0.714660327,0.566941082,0.612309714,-0.346505179,0.585359603,0.584720363,0.319976639,0.872392356,0.778922379,0.765428305,0.824805677,0.768026233,0.849369884,0.814831555,0.610237837,0.595223606,0.366918594,0.340171337,0.177948773,0.136238843,0.3162691,0.42814818,0.457147837,0.56297487,0.628670812,0.692839742,0.793498278,0.657591641,0.689581394,0.668421268,0.690199912,0.656671703,0.667898893,-0.476312071,1.187867641,-0.810161293,0.096433721,-0.98258853,-0.111958794,-1.079560995,0.247219741,-0.247212872,0.708893597,0.017858626,0.432394445,10
../kotu/Test Data/Dataset82/10\1_605.jpg,0.298402071,0.585899065,0.056572353,0.302307944,0.638986727,-0.431790938,0.636601369,0.695059856,0.362969215,0.671051155,0.743919532,-0.025609285,0.460497051,0.605224758,0.215156356,0.473815223,0.650647859,-0.187167744,0.175827235,0.283757836,0.284413606,0.36518994,0.341706723,0.257976055,0.269085884,0.461565763,0.452663839,0.676122069,0.64441371,0.875465631,0.812726557,0.32316193,0.471879303,0.430614561,0.659518003,0.610015213,0.785562873,0.71706742,0.732659936,0.685187161,0.747404337,0.699872553,0.751694322,0.700119853,-0.169557109,0.110880613,0.127604857,-0.442299545,0.118605666,-0.479278505,-0.076493464,-0.161558926,0.161518589,-0.026149543,0.356345624,0.571043432,10
../kotu/Test Data/Dataset82/10\1_606.jpg,0.54558752,0.568426768,-0.57177343,0.592466633,0.537119498,-0.383815726,0.510532637,0.681177358,0.319788187,0.618253867,0.675196032,0.414536933,0.525550107,0.60497431,-0.116710972,0.629354676,0.593393177,-0.014702221,0.636237264,0.630957603,0.543167472,0.588496685,0.54803443,0.557945609,0.545560658,0.593502045,0.524357557,0.663604379,0.509125292,0.597655177,0.498115063,0.497224212,0.479594201,0.51336813,0.539162636,0.594451129,0.592601657,0.597461045,0.61552918,0.624403656,0.68505615,0.677151144,0.725002766,0.741977274,-0.703938067,0.82151103,-0.592697918,-0.338954121,-0.558539093,-0.346286625,-0.564083278,0.052351356,-0.052531812,0.369748414,0.295096815,0.716799557,10
../kotu/Test Data/Dataset82/10\1_609.jpg,0.696716905,0.616387606,-0.156865952,0.72343872,0.596693993,0.124760285,0.440207511,0.696193596,-0.044136343,0.464592427,0.693560163,0.189865207,0.615909606,0.63950187,-0.114772302,0.62172399,0.620581806,0.132089359,0.922268867,0.791095734,0.799182773,0.679266751,0.64621675,0.699953675,0.644751191,0.603609324,0.603849411,0.470466912,0.444696635,0.319701046,0.272076488,0.464761794,0.508652091,0.544857025,0.580103159,0.55937463,0.701326728,0.744931161,0.660302281,0.675334334,0.692791045,0.69831425,0.727587163,0.714932203,-0.070483685,0.278408259,-0.191945836,0.151002795,-0.178079322,0.118197344,-0.100572698,0.089641273,-0.089771666,0.201546088,-0.062599406,0.019962043,10
../kotu/Test Data/Dataset82/10\1_610.jpg,0.651723723,0.718448599,-0.540981909,0.716828545,0.658302168,-0.109845975,0.284011751,0.713850021,0.084090677,0.345665539,0.682666759,0.408097208,0.448130806,0.666074316,-0.158512346,0.498708725,0.635994792,0.149955509,0.705007374,0.675466239,0.610774636,0.68064034,0.603077829,0.794379056,0.741318703,0.488414466,0.454496801,0.332245469,0.279120982,0.216336682,0.118417472,0.361889094,0.524924397,0.556234717,0.705704451,0.784024119,0.744277656,0.815086961,0.694458604,0.722153485,0.688601375,0.719834745,0.664940298,0.699561834,-0.359024674,0.695856929,-0.437188208,-0.061980251,-0.535809278,-0.188989505,-0.649948239,0.126811564,-0.126787886,0.40162313,0.088439055,0.290620863,10
../kotu/Test Data/Dataset82/10\1_614.jpg,0.757348001,0.492546121,-0.332191328,0.733815153,0.429850459,0.153280584,0.378138642,0.539992412,-0.100203186,0.39376681,0.489930371,0.282059213,0.596406847,0.495399098,-0.193008557,0.591092487,0.447767665,0.166424784,0.937277198,0.789859772,0.813019156,0.663300991,0.68386066,0.748284698,0.775164187,0.591201127,0.597158134,0.392216563,0.379043251,0.197882742,0.158214539,0.349762917,0.364218473,0.409959257,0.425111294,0.490185916,0.50022161,0.577493191,0.483500481,0.531395376,0.495584041,0.54484266,0.490706593,0.5437392,-0.213628799,0.420243025,-0.358986616,0.186888501,-0.345615983,0.199613512,-0.291971385,0.141892076,-0.142118126,0.284042537,-0.077920929,-0.080570504,10
../kotu/Test Data/Dataset82/10\1_629.jpg,0.267499218,0.624259025,0.206356088,0.245294437,0.638862451,-0.385849158,0.590697547,0.785170774,0.276387945,0.594263494,0.802770336,-0.143559746,0.415684303,0.63825354,0.230852172,0.406363219,0.650521656,-0.233682896,0.19687286,0.252687901,0.276445389,0.241260737,0.267807633,0.241934672,0.258244634,0.371267021,0.376092076,0.595134735,0.594515443,0.816388726,0.801485121,0.222346485,0.39222604,0.390902728,0.643018067,0.630878866,0.881343246,0.850995481,0.729807734,0.709748447,0.829531193,0.814109445,0.848972082,0.831654429,-0.065725803,-0.080727272,0.264543593,-0.427157134,0.259880185,-0.379293621,0.094644487,-0.190966085,0.190733939,-0.158985883,0.237278983,0.401150912,10
../kotu/Test Data/Dataset82/10\1_77.jpg,0.267499218,0.624259025,0.206356088,0.245294437,0.638862451,-0.385849158,0.590697547,0.785170774,0.276387945,0.594263494,0.802770336,-0.143559746,0.415684303,0.63825354,0.230852172,0.406363219,0.650521656,-0.233682896,0.19687286,0.252687901,0.276445389,0.241260737,0.267807633,0.241934672,0.258244634,0.371267021,0.376092076,0.595134735,0.594515443,0.816388726,0.801485121,0.222346485,0.39222604,0.390902728,0.643018067,0.630878866,0.881343246,0.850995481,0.729807734,0.709748447,0.829531193,0.814109445,0.848972082,0.831654429,-0.065725803,-0.080727272,0.264543593,-0.427157134,0.259880185,-0.379293621,0.094644487,-0.190966085,0.190733939,-0.158985883,0.237278983,0.401150912,10
../kotu/Test Data/Dataset82/10\1_78.jpg,0.244715472,0.62773181,0.071499113,0.230942433,0.639328917,-0.390926162,0.497912963,0.849559406,0.191694622,0.494547526,0.860356947,-0.147273655,0.362965693,0.674728245,0.147974486,0.347574691,0.686228812,-0.20430697,0.370718956,0.290782809,0.305906326,0.236520007,0.247206703,0.165524483,0.181033388,0.253120601,0.271017551,0.498820662,0.511973202,0.731701314,0.710748136,0.157041192,0.366549492,0.365483075,0.654032707,0.642336667,0.897404552,0.875375688,0.792574465,0.774448395,0.899562478,0.884253263,0.888933897,0.889976561,-0.139528364,-0.166698411,0.12430197,-0.402798295,0.101515643,-0.432181835,-0.011320275,-0.134120852,0.13405408,-0.141001701,0.185567409,0.255462378,10
../kotu/Test Data/Dataset82/10\1_80.jpg,0.735885501,0.626885633,-0.328134487,0.731389503,0.611162255,0.019015806,0.403252244,0.813026746,-0.102740511,0.420321008,0.781455914,0.209399444,0.575851838,0.65720284,-0.165154571,0.581070155,0.632055273,0.121025011,0.629547119,0.686325848,0.688516915,0.720729291,0.7251001,0.787113369,0.794039488,0.637420654,0.64017868,0.419463962,0.398859918,0.204078406,0.170718133,0.129604042,0.35675177,0.370156765,0.651520848,0.653770804,0.825214148,0.856729329,0.74893707,0.782460749,0.790476978,0.818991005,0.804953694,0.837628484,-0.121982157,0.318493009,-0.250389546,0.036851935,-0.319716871,-0.033174224,-0.414297044,0.105258681,-0.105605856,0.204446644,-0.139468312,-0.063147366,10
